STD_YM,gID,dup_fac_cnt,fac_name_1,fac_func_1,fac_name_2,fac_func_2,fac_name_3,fac_func_3,fac_name_4,fac_func_4,fac_name_5,fac_func_5,fac_name_6,fac_func_6,fac_name_7,fac_func_7,fac_name_8,fac_func_8,fac_name_9,fac_func_9,fac_name_10,fac_func_10,fac_name_11,fac_func_11,fac_name_12,fac_func_12,fac_name_13,fac_func_13,fac_name_14,fac_func_14,fac_name_15,fac_func_15,fac_name_16,fac_func_16,fac_name_17,fac_func_17,dup_fac_pop
202502,마라331765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331768,5,새벽시장,상업,동매누리 작은도서관,교육,동매누리행복센터,주거의료,사상인디스테이션,여가,애플 아울렛 서부시외버스터미널,상업,효림초등학교,여가,장림2동 행정복지센터,주거여가,창날공원,여가,개금테마공원,여가,새당감시장,상업,삼성테스코홈플러스서부산점,상업,무지개작은도서관,교육,수풀작은도서관,교육,감전동 행정복지센터,주거의료,장림생태공원,여가,하하센터,여가,괘법동 행정복지센터,주거의료교육,4039.9
202502,마라331769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331770,1,장림생태공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
202502,마라331771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331777,5,새당감시장,상업,이마트 사상점,상업,삼성테스코홈플러스서부산점,상업,무지개작은도서관,교육,신남초등학교,여가,하하센터,여가,당감사회복지관,주거,보림공원,여가,동매산둘레길,여가,수풀작은도서관,교육,르네시떼,상업,장림생태공원,여가,장림1동행정복지센터,주거의료,장림공원,여가,,,,,,,208.3
202502,마라331778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331786,5,수풀작은도서관,교육,장림2동 행정복지센터,주거여가,르네시떼,상업,동매누리 작은도서관,교육,신남초등학교,여가,무지개작은도서관,교육,장림1동행정복지센터,주거의료,사상 보건소,주거의료,장림생태공원,여가,사하구청 제2청사,주거의료교육,감전시장,상업,부산진구 생활문화센터,교육여가,보림공원,여가,사상인디스테이션,여가,장림공원,여가,괘법동 행정복지센터,주거의료교육,부산진구 동네 청년마루,교육,4666.3
202502,마라331787,5,사하구청 제2청사,주거의료교육,하하센터,여가,장림1동행정복지센터,주거의료,장림공원,여가,장림생태공원,여가,무지개작은도서관,교육,개금3동 주민센터,주거의료여가,창날공원,여가,삼성테스코홈플러스서부산점,상업,수풀작은도서관,교육,신남초등학교,여가,동매누리행복센터,주거의료,보림공원,여가,이마트 사상점,상업,르네시떼,상업,,,,,132.2
202502,마라331788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331790,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라331791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332763,5,당감골목시장,상업,장림공원,여가,무지개작은도서관,교육,감전시장,상업,신남초등학교,여가,동매누리 작은도서관,교육,하하센터,여가,사하구청 제2청사,주거의료교육,사상평생학습관,교육,동매산둘레길,여가,장림 롯데마트,상업,보림공원,여가,감전천,여가,이마트 사상점,상업,괘법동 행정복지센터,주거의료교육,르네시떼,상업,동매누리행복센터,주거의료,1684.4
202502,마라332764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332772,4,장림생태공원,여가,수풀작은도서관,교육,보림공원,여가,장림1동행정복지센터,주거의료,장림공원,여가,하하센터,여가,괘법동 행정복지센터,주거의료교육,동매산둘레길,여가,동매누리행복센터,주거의료,무지개작은도서관,교육,장림2동 행정복지센터,주거여가,감전천,여가,,,,,,,,,,,282.8
202502,마라332773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332784,4,무지개작은도서관,교육,하하센터,여가,장림1동행정복지센터,주거의료,신남초등학교,여가,장림공원,여가,사하구청 제2청사,주거의료교육,보림공원,여가,,,,,,,,,,,,,,,,,,,,,157.2
202502,마라332785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332786,4,장림공원,여가,사하구청 제2청사,주거의료교육,무지개작은도서관,교육,동매누리행복센터,주거의료,보림공원,여가,하하센터,여가,신남초등학교,여가,수풀작은도서관,교육,동매산둘레길,여가,장림1동행정복지센터,주거의료,,,,,,,,,,,,,,,393.1
202502,마라332787,5,장림1동행정복지센터,주거의료,하하센터,여가,동매누리행복센터,주거의료,신남초등학교,여가,사하구청 제2청사,주거의료교육,보림공원,여가,새당감시장,상업,무지개작은도서관,교육,당감사회복지관,주거,장림공원,여가,동매누리 작은도서관,교육,신평골목시장,상업,동매산둘레길,여가,,,,,,,,,177.7
202502,마라332788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332790,5,수풀작은도서관,교육,이마트 사상점,상업,신남초등학교,여가,장림2동 행정복지센터,주거여가,사하구청 제2청사,주거의료교육,동매누리 작은도서관,교육,사상인디스테이션,여가,사상 보건소,주거의료,장림공원,여가,새당감시장,상업,동매누리행복센터,주거의료,당감사회복지관,주거,감전천,여가,보림공원,여가,하하센터,여가,신평골목시장,상업,애플 아울렛 서부시외버스터미널,상업,763.2
202502,마라332791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라332792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333772,4,장림2동 행정복지센터,주거여가,무지개작은도서관,교육,동매누리행복센터,주거의료,장림공원,여가,보림공원,여가,장림1동행정복지센터,주거의료,효림초등학교,여가,,,,,,,,,,,,,,,,,,,,,40.7
202502,마라333773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333786,5,무지개작은도서관,교육,신평골목시장,상업,동매누리행복센터,주거의료,수풀작은도서관,교육,사상인디스테이션,여가,사상평생학습관,교육,이마트 사상점,상업,장림1동행정복지센터,주거의료,효림초등학교,여가,르네시떼,상업,부산진구 생활문화센터,교육여가,동매산둘레길,여가,동매누리 작은도서관,교육,새벽시장,상업,애플 아울렛 서부시외버스터미널,상업,장림 롯데마트,상업,삼성테스코홈플러스서부산점,상업,1125.8
202502,마라333787,4,신남초등학교,여가,사하구청 제2청사,주거의료교육,하하센터,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3
202502,마라333788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333789,5,애플 아울렛 서부시외버스터미널,상업,신평골목시장,상업,하하센터,여가,삼성테스코홈플러스서부산점,상업,이마트 사상점,상업,르네시떼,상업,사하구청 제2청사,주거의료교육,동매누리 작은도서관,교육,동매산둘레길,여가,,,,,,,,,,,,,,,,,59.5
202502,마라333790,5,장림공원,여가,개금3동 주민센터,주거의료여가,부산진구여성가족문화센터,주거,이마트 사상점,상업,개금테마공원,여가,보림공원,여가,삼성테스코홈플러스서부산점,상업,한국신발관,여가,장림 롯데마트,상업,장림생태공원,여가,신평골목시장,상업,동매누리행복센터,주거의료,르네시떼,상업,수풀작은도서관,교육,애플 아울렛 서부시외버스터미널,상업,장림1동행정복지센터,주거의료,동매누리 작은도서관,교육,3540.6
202502,마라333791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라333793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334766,5,이마트 사상점,상업,사하구청 제2청사,주거의료교육,새벽시장,상업,르네시떼,상업,신남초등학교,여가,보림공원,여가,개금3동 주민센터,주거의료여가,부산진구 생활문화센터,교육여가,하하센터,여가,장림 롯데마트,상업,신평골목시장,상업,동매산둘레길,여가,장림2동 행정복지센터,주거여가,장림생태공원,여가,장림공원,여가,수풀작은도서관,교육,장림1동행정복지센터,주거의료,853.5
202502,마라334767,5,사하구청 제2청사,주거의료교육,장림 롯데마트,상업,동매산둘레길,여가,하하센터,여가,창날공원,여가,보림공원,여가,장림공원,여가,장림1동행정복지센터,주거의료,삼성테스코홈플러스서부산점,상업,이마트 사상점,상업,괘법동 행정복지센터,주거의료교육,사상인디스테이션,여가,애플 아울렛 서부시외버스터미널,상업,무지개작은도서관,교육,장림생태공원,여가,동매누리행복센터,주거의료,르네시떼,상업,188.8
202502,마라334768,5,새벽시장,상업,르네시떼,상업,동매누리 작은도서관,교육,신평골목시장,상업,수풀작은도서관,교육,장림 롯데마트,상업,사상 보건소,주거의료,사상인디스테이션,여가,백양가족공원,여가,장림1동행정복지센터,주거의료,사하구청 제2청사,주거의료교육,괘법동 행정복지센터,주거의료교육,하하센터,여가,감전천,여가,애플 아울렛 서부시외버스터미널,상업,동매누리행복센터,주거의료,동매산둘레길,여가,8253.9
202502,마라334769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334782,5,보림공원,여가,한국신발관,여가,장림 롯데마트,상업,하하센터,여가,신남초등학교,여가,장림1동행정복지센터,주거의료,무지개작은도서관,교육,수풀작은도서관,교육,,,,,,,,,,,,,,,,,,,29.3
202502,마라334783,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334786,5,보림공원,여가,수풀작은도서관,교육,신남초등학교,여가,장림1동행정복지센터,주거의료,하하센터,여가,장림 롯데마트,상업,장림공원,여가,무지개작은도서관,교육,사하구청 제2청사,주거의료교육,동매누리행복센터,주거의료,사상 보건소,주거의료,동매산둘레길,여가,,,,,,,,,,,179.6
202502,마라334787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334788,5,장림1동행정복지센터,주거의료,부산진구 어린이청소년 도서관,주거교육,장림공원,여가,신남초등학교,여가,장림생태공원,여가,동매누리 작은도서관,교육,사하구청 제2청사,주거의료교육,한국신발관,여가,애플 아울렛 서부시외버스터미널,상업,새벽시장,상업,부산진구 생활문화센터,교육여가,삼성테스코홈플러스서부산점,상업,새당감시장,상업,효림초등학교,여가,감전시장,상업,동매산둘레길,여가,무지개작은도서관,교육,6906.9
202502,마라334789,4,동매누리행복센터,주거의료,신평골목시장,상업,동매산둘레길,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
202502,마라334790,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라334793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335760,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335767,5,수풀작은도서관,교육,삼성테스코홈플러스서부산점,상업,감전시장,상업,장림2동 행정복지센터,주거여가,동매누리 작은도서관,교육,신평골목시장,상업,창날공원,여가,감전동 행정복지센터,주거의료,당감사회복지관,주거,새벽시장,상업,부산진구여성가족문화센터,주거,괘법동 행정복지센터,주거의료교육,이마트 사상점,상업,사하구청 제2청사,주거의료교육,애플 아울렛 서부시외버스터미널,상업,부산진구 생활문화센터,교육여가,한국신발관,여가,4063.6
202502,마라335768,1,장림공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
202502,마라335769,2,감전시장,상업,장림공원,여가,사상인디스테이션,여가,애플 아울렛 서부시외버스터미널,상업,장림생태공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,68.3
202502,마라335770,5,신남초등학교,여가,동매산둘레길,여가,동매누리행복센터,주거의료,장림1동행정복지센터,주거의료,무지개작은도서관,교육,애플 아울렛 서부시외버스터미널,상업,장림생태공원,여가,감전시장,상업,수풀작은도서관,교육,동매누리 작은도서관,교육,효림초등학교,여가,장림공원,여가,감전천,여가,하하센터,여가,보림공원,여가,새벽시장,상업,장림 롯데마트,상업,991.9
202502,마라335771,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335772,5,장림 롯데마트,상업,동매산둘레길,여가,당감사회복지관,주거,새당감시장,상업,한국신발관,여가,르네시떼,상업,삼성테스코홈플러스서부산점,상업,하하센터,여가,사상인디스테이션,여가,감전시장,상업,수풀작은도서관,교육,장림2동 행정복지센터,주거여가,사하구청 제2청사,주거의료교육,새벽시장,상업,동매누리행복센터,주거의료,감전동 행정복지센터,주거의료,개금3동 주민센터,주거의료여가,6407.1
202502,마라335773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335776,5,사상인디스테이션,여가,새벽시장,상업,르네시떼,상업,부산진구 생활문화센터,교육여가,동매누리행복센터,주거의료,애플 아울렛 서부시외버스터미널,상업,하하센터,여가,수풀작은도서관,교육,신남초등학교,여가,장림공원,여가,장림2동 행정복지센터,주거여가,사하구청 제2청사,주거의료교육,장림 롯데마트,상업,삼성테스코홈플러스서부산점,상업,보림공원,여가,동매산둘레길,여가,감전천,여가,1347.2
202502,마라335777,5,보림공원,여가,장림공원,여가,장림2동 행정복지센터,주거여가,장림1동행정복지센터,주거의료,사상인디스테이션,여가,신평골목시장,상업,동매누리 작은도서관,교육,사상 보건소,주거의료,애플 아울렛 서부시외버스터미널,상업,사하구청 제2청사,주거의료교육,신남초등학교,여가,무지개작은도서관,교육,이마트 사상점,상업,장림생태공원,여가,하하센터,여가,르네시떼,상업,수풀작은도서관,교육,495.7
202502,마라335778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335779,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335783,4,신평골목시장,상업,동매누리행복센터,주거의료,동매누리 작은도서관,교육,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4
202502,마라335784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335786,3,동매산둘레길,여가,하하센터,여가,동매누리행복센터,주거의료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3
202502,마라335787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335788,2,부산진구 생활문화센터,교육여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
202502,마라335789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335790,5,르네시떼,상업,수풀작은도서관,교육,사상인디스테이션,여가,괘법동 행정복지센터,주거의료교육,사하구청 제2청사,주거의료교육,부산진구 생활문화센터,교육여가,장림생태공원,여가,동매누리행복센터,주거의료,새벽시장,상업,이마트 사상점,상업,감전시장,상업,무지개작은도서관,교육,개성고등학교,여가,신평골목시장,상업,사상 보건소,주거의료,동매산둘레길,여가,효림초등학교,여가,8921.6
202502,마라335791,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335792,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라335793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336755,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336756,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336759,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336760,4,장림생태공원,여가,장림공원,여가,무지개작은도서관,교육,보림공원,여가,동매누리행복센터,주거의료,장림1동행정복지센터,주거의료,장림2동 행정복지센터,주거여가,수풀작은도서관,교육,부산진구 생활문화센터,교육여가,,,,,,,,,,,,,,,,,57.9
202502,마라336761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336762,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336763,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336767,4,보림공원,여가,무지개작은도서관,교육,장림공원,여가,장림1동행정복지센터,주거의료,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
202502,마라336768,4,무지개작은도서관,교육,장림1동행정복지센터,주거의료,보림공원,여가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
202502,마라336769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336770,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
202502,마라336771,5,장림공원,여가,사상인디스테이션,여가,동매누리행복센터,주거의료,삼성테스코홈플러스서부산점,상업,사하구청 제2청사,주거의료교육,동매누리 작은도서관,교육,백양가족공원,여가,하하센터,여가,동매산둘레길,여가,르네시떼,상업,장림1동행정복지센터,주거의료,장림 롯데마트,상업,부산진구 생활문화센터,교육여가,무지개작은도서관,교육,장림생태공원,여가,신평골목시장,상업,당감사회복지관,주거,5258.4
202502,마라336772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
